name_csc,name_lit,ra_csc,dec_csc,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,gal_b,gal_l,extent_flag,conf_flag,pileup_flag,var_flag,streak_src_flag,sat_src_flag,man_add_flag,man_inc_flag,man_reg_flag,man_match_flag,man_pos_flag,var_inter_hard_flag,significance,flux_aper90_avg_b,flux_aper90_avg_h,flux_aper90_avg_m,flux_aper90_avg_s,lum_aper90_avg_b,lum_aper90_avg_h,lum_aper90_avg_m,lum_aper90_avg_s,hard_hm,hard_hs,hard_ms,var_intra_prob_b,var_inter_prob_b,d2d_csc,RAJ2000,DEJ2000,PU,Class,Subclass,Reference,Cluster,HST_Counterpart,RAJ2000_HST,DEJ2000_HST,APP_DISTANCE_MOD,HELIO_DISTANCE,REDDENING,F140LP,F165LP,F220W,F225W,F250W,F25QTZ,F25CN270,F275W,F300X,F300W,F330W,F336W,F342W,F390W,F435W,F438W,F439W,F555W,F606W,F625W,F656N,F658N,F814W,F140LP_abs,F165LP_abs,F220W_abs,F225W_abs,F250W_abs,F25QTZ_abs,F25CN270_abs,F275W_abs,F300X_abs,F300W_abs,F330W_abs,F336W_abs,F342W_abs,F390W_abs,F435W_abs,F438W_abs,F439W_abs,F555W_abs,F606W_abs,F625W_abs,F656N_abs,F658N_abs,F814W_abs,F555W-F814W,F555W-F625W,F435W-F555W,F336W-F555W,F336W-F625W,F336W-F658N,F625W-F658N,F140LP_Instrument,F165LP_Instrument,F220W_Instrument,F225W_Instrument,F250W_Instrument,F25QTZ_Instrument,F25CN270_Instrument,F275W_Instrument,F300X_Instrument,F300W_Instrument,F330W_Instrument,F336W_Instrument,F342W_Instrument,F390W_Instrument,F435W_Instrument,F438W_Instrument,F439W_Instrument,F555W_Instrument,F606W_Instrument,F625W_Instrument,F656N_Instrument,F658N_Instrument,F814W_Instrument,F140LP_GO,F165LP_GO,F220W_GO,F225W_GO,F250W_GO,F25QTZ_GO,F25CN270_GO,F275W_GO,F300X_GO,F300W_GO,F330W_GO,F336W_GO,F342W_GO,F390W_GO,F435W_GO,F438W_GO,F439W_GO,F555W_GO,F606W_GO,F625W_GO,F656N_GO,F658N_GO,F814W_GO,ATNF,PSRJ,pulsar_name_zhao2022,gc_name_zhao2022,zhao2022_table,P0,P1,Reference_atnf,CXOU_maveric,errc_maveric,RAJ2000_maveric,DEJ2000_maveric,d2d_csc_maveric,maveric_flag,idx_hugs,d2d_hugs,Star_ID,RAJ2000_HUGS,DEJ2000_HUGS,F275W_HUGS,F336W_HUGS,F438W_HUGS,F606W_HUGS,F814W_HUGS,F275W_HUGS_abs,F336W_HUGS_abs,F438W_HUGS_abs,F606W_HUGS_abs,F814W_HUGS_abs,F275W-F336W_HUGS,F275W-F438W_HUGS,F275W-F606W_HUGS,F275W-F814W_HUGS,F336W-F438W_HUGS,F336W-F606W_HUGS,F336W-F814W_HUGS,F438W-F606W_HUGS,F438W-F814W_HUGS,F606W-F814W_HUGS,F275W_delta,F336W_delta,F438W_delta,F606W_delta,F814W_delta,Star_ID_old,HUGS_Counterpart
2CXO J033240.9-275151,M763,53.170909028544486,-27.864717186570218,0.9214561571249494,0.8463647275007973,148.26610034562327,-54.398349,223.681203,0,0,0,0,0,0,0,0,0,0,0,0,3.1578947368421053,0.0,0.0,2.9380271290273e-17,0.0,,,,,-0.15490318550906,-0.44846970643348,-0.26233603997502,,,0.1735217747151448,53.170861,-27.86474,1.053500056266785,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.170845,-27.864705,,,,,,,,,,,,,,,,,,,,,,26.008947372436523,,,,25.93862533569336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,119782.0,0.0626800930266174,82808459.0,53.170901689780784,-27.864783830265942,,,,26.09499931335449,26.188050270080566,,,,,,,,,,,,,,,-0.0930509567260777,,,,-0.0860519409179652,-0.249424934387207,,
2CXO J033254.9-274505,M905,53.22869119811992,-27.75166251173993,0.7869646286623032,0.725067331729321,89.87103827987664,-54.330957,223.502406,0,1,0,0,0,0,0,0,0,0,0,1,14.63794757893137,1.2578634587713e-15,5.462064944400901e-16,2.0902358884153e-16,8.2067180527104e-17,,,,,0.15865084322299,-0.21736414740787,-0.36352279825109,0.8516409555965,0.4726075483579099,0.1763266452473726,53.228745,-27.751674,0.6859999895095825,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.228787,-27.751631,,,,,,,,,,,,,,,,,,,,,,,,,,25.20129776000977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,,,,,,,,,,,,43844.0,0.0863147458059445,94304504.0,53.22880346120907,-27.75171412930841,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033205.7-274447,M139,53.02403610731562,-27.74648473064685,0.7262259898168032,0.7224568259274226,127.44501209714612,-54.509245,223.446872,0,1,0,0,0,0,0,0,0,0,0,1,7.809984620487145,4.5305968942574e-16,2.8659699248207004e-16,1.6183724101496e-16,8.1173195207306e-17,,,,,0.058713304184884,-0.23610243597751,-0.28607120549656,0.51901016052136,0.00387594331605,0.1792363198971646,53.024063,-27.746441,0.6859999895095825,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.024026,-27.746355,,,,,,,,,,,,,,,,,,,,,,26.21899032592773,,,,25.346418380737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,10113.0,0.0396869392587063,59523982.0,53.024079153893496,-27.74645086533058,,,,26.476900100708008,25.752700805664062,,,,,,,,,,,,,,,0.7241992950439453,,,,-0.257909774780277,-0.4062824249267578,,
2CXO J033214.9-274225,M271,53.06238865807143,-27.706961324729576,0.732701244584226,0.7174575305029275,88.20492802925548,-54.469743,223.388384,0,1,0,1,0,0,0,0,0,0,0,1,22.2576954743508,1.9251686829528e-15,1.3835648967099e-15,3.3029915557344e-16,3.0475213005955e-16,,,,,0.26608369768894,-0.048719550281074,-0.30980637101811,0.91179970205269,0.81721429273578,0.1859040880559387,53.062412,-27.706914,0.7105000019073486,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.062405,-27.706903,,,,,,,,,,,,,,,,,,,,,,23.34764671325684,,,,22.504928588867188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,109796.0,0.0468106557187659,62536605.0,53.06246014675962,-27.706999755927487,,,25.327899932861328,23.967049598693848,23.00194931030273,,,,,,,,,,,,,1.3608503341674805,2.3259506225585973,0.9651002883911168,,,,-0.6194028854370082,-0.4970207214355433,,
2CXO J033233.9-274204,M630,53.141198145620194,-27.70112478442428,0.981235156770986,0.9639408338022776,22.211657023711325,-54.399887,223.39659,0,0,0,0,0,0,0,0,0,0,0,1,3.999999999999999,0.0,0.0,2.9821352147468e-17,0.0,,,,,0.39350405996252,0.11617738913179,-0.2998126171143,,,0.1882381633644037,53.141142,-27.701141,1.0780000686645508,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.141157,-27.701078,,,,,,,,,,,,,,,,,,,,,,24.767059326171875,,,,23.86857986450196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,78268.0,0.0548937742844732,74381457.0,53.14120338650151,-27.70118341066236,,,,25.48884963989257,24.508749961853027,,,,,,,,,,,,,,,0.9800996780395436,,,,-0.721790313720696,-0.6401700973510707,,
2CXO J033230.1-275305,M565,53.12571169999978,-27.88501919716352,0.8575474918342879,0.8178285623031093,25.45679640234144,-54.440856,223.705605,0,0,0,0,0,0,0,0,0,0,0,0,4.529411764706304,0.0,0.0,3.5820060607199e-17,0.0,,,,,-0.096189881324172,-0.30106183635228,-0.18863210493442,,,0.1919074860394086,53.125732,-27.884969,1.053500056266785,Galaxy,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.125577,-27.884953,,,,,,,,,,,,,,,,,,,,,,21.7719669342041,,,,21.423885345458984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,126277.0,0.1037765577980919,1329363.0,53.125608305448544,-27.885016448668424,,,22.59719944000244,22.031800270080566,21.533349990844727,,,,,,,,,,,,,0.565399169921875,1.0638494491577148,0.4984502792358398,,,,-0.2598333358764648,-0.1094646453857421,,
2CXO J033304.3-274624,M966,53.26767215429362,-27.77345485836061,1.320658871836332,1.231990652151502,5.339387040265223,-54.300133,223.548234,0,0,0,0,0,0,0,0,0,0,0,1,3.947368421052406,0.0,1.0251631388824e-16,5.775325411844098e-17,0.0,,,,,0.31355402873204,0.25359150530918,-0.09369144284822,,9.232430999994712e-05,0.1949955800258518,53.267649,-27.773505,1.3230000734329224,Galaxy,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033216.7-274638,M297,53.06972445946048,-27.77725808639129,0.9998657764563608,0.80761705601279,33.87691426526212,-54.473869,223.509662,0,0,0,0,0,0,0,0,0,0,0,0,4.171428571428683,9.8375623642461e-17,4.4100690771278e-17,2.1101811461599e-17,1.4758000361147e-17,,,,,-0.026233603997502,-0.28981886321049,-0.25608994378513,0.484601975559,,0.1954859656872983,53.069719,-27.777204,1.0290000438690186,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.069495,-27.777166,,,,,,,,,,,,,,,,,,,,,,27.192005157470703,,,,26.76102828979492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,48213.0,0.478941854883802,8305326.0,53.06965087127428,-27.777343707874778,,,,26.791000366210938,,,,,,,,,,,,,,,,,,,,0.4010047912597656,,,
2CXO J033238.7-275133,M725,53.161600300530495,-27.85938607575159,0.780183014134812,0.7470527440592409,120.89095416952884,-54.405702,223.670058,0,0,0,1,0,0,0,0,0,0,0,0,9.452487954836,2.1424220551345e-16,5.2508650630202e-17,4.391904161405e-17,5.0203317872249e-17,,,,,0.21861336664585,-0.2685821361649,-0.45471580262336,1.0,0.0,0.2020469683056563,53.161561,-27.859342,0.7839999794960022,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.16157,-27.85936,,,,,,,,,,,,,,,,,,,,,,27.77950859069824,,,,27.6189022064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,149197.0,1.8242857368320688,103478285.0,53.161658414879554,-27.859955716302,,,,26.83180046081543,,,,,,,,,,,,,,,,,,,,0.947708129882809,,,
2CXO J033236.6-274406,M691,53.15298133849137,-27.735188397080258,0.7112420109057636,0.7106440563176374,9.915918878653711,-54.394718,223.457136,0,0,0,1,0,0,0,0,0,0,0,1,49.15416527758352,5.4724231907414e-15,3.4049358524523e-15,1.0460446889959e-15,9.966017563305101e-16,,,,,0.066208619612742,-0.064959400374766,-0.12991880074953,0.92349420390512,1.0,0.2024066797895046,53.152951,-27.735139,0.5,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.152963,-27.735107,,,,,,,,,,,,,,,,,,,,,,23.22979736328125,,,,22.03905296325684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,135996.0,0.0289627155705586,13985038.0,53.15300039154661,-27.735204448876708,,,25.31334972381592,23.526199340820312,22.289649963378903,,,,,,,,,,,,,1.787150382995609,3.023699760437019,1.2365493774414098,,,,-0.2964019775390625,-0.2505970001220632,,
2CXO J033230.0-275140,M561,53.12528203581854,-27.86126451408175,1.0626167939046909,0.916743485819545,151.2026226439179,-54.437736,223.665107,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333356,1.0110004687144e-17,0.0,1.1578148659993e-17,5.666049500414e-18,,,,,0.35352904434728,0.076202373516552,-0.28981886321049,,,0.2046545048153941,53.125289,-27.861208,1.1024999618530271,Galaxy,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.1253,-27.86127,,,,,,,,,,,,,,,,,,,,,,21.44409942626953,,,,20.145103454589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,143735.0,0.0268526277914107,56596879.0,53.12534222154155,-27.861353161264123,,,24.636199951171875,21.99530029296875,20.636699676513672,,,,,,,,,,,,,2.640899658203125,3.999500274658203,1.358600616455078,,,,-0.5512008666992188,-0.4915962219238281,,
2CXO J033250.1-274135,M875,53.20883343267974,-27.69305702279681,0.8254057215498068,0.755477784330208,79.28849178834861,-54.339471,223.398486,0,0,0,1,0,0,0,0,0,0,0,1,6.472235309194836,2.1613270234125e-16,3.4194767981677003e-16,1.746254098254e-16,4.8167614852259e-17,,,,,-0.0024984384759525,-0.26608369768894,-0.25733916302311,0.51611872651696,0.12338651826666,0.2057677723120035,53.208829,-27.693,1.127000093460083,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033228.5-274556,M524,53.11914595257576,-27.76578684985128,0.7591265599697193,0.7361164522489899,117.00485142101456,-54.428917,223.501393,0,0,0,0,0,0,0,0,1,0,0,0,4.411764705882438,6.2531141711379e-17,2.2402328885838e-17,1.9410278407867e-17,4.6573852230696e-18,,,,,0.10618363522798,-0.19862585883823,-0.29231730168645,,,0.2074619834571378,53.119211,-27.765784,0.8820000290870667,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.119157,-27.765752,,,,,,,,,,,,,,,,,,,,,,27.943696975708008,,,,26.65017890930176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,43826.0,0.0228164421699211,105495140.0,53.11919289348931,-27.7658456289147,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033251.3-275544,M880,53.2138917089618,-27.929027197192568,1.068304664476921,0.9587424491805936,41.230881258088175,-54.370223,223.800022,0,0,0,0,0,0,0,0,0,0,0,1,6.062500000000052,1.704331869954e-16,4.571217749933602e-16,7.8553592362667e-17,0.0,,,,,0.99937539038101,0.43222985633979,-0.99937539038101,,,0.2087007318120378,53.213915,-27.928973,1.249500036239624,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033245.1-274724,M825,53.188010705040085,-27.79011166902925,0.7723946341516315,0.7359688525912303,74.89887250355781,-54.372312,223.558366,0,1,0,0,0,0,0,0,0,0,0,0,4.388888888888911,1.0826416880682e-17,,2.310346354459e-17,2.1340907437604e-17,,,,,-0.17863835103061,-0.64334790755778,-0.46720799500312,,,0.213165570924636,53.187971,-27.790064,0.9555000066757202,Galaxy,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.187943,-27.789985,,,,,,,,,,,,,,,,,,,,,,21.530502319335938,,,,20.763641357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,36028.0,0.0156078349478591,46618702.0,53.18798201319706,-27.79007232480004,,,23.50079917907715,21.67169952392578,20.809999465942383,,,,,,,,,,,,,1.8290996551513672,2.6907997131347656,0.8617000579833984,,,,-0.1411972045898437,-0.0463581085205078,,
2CXO J033214.7-274402,M264,53.06161475933175,-27.734136182285432,0.7650765860749791,0.7399117907635056,67.11557061877295,-54.47451,223.434438,0,0,0,0,0,0,0,0,0,0,0,1,6.4375000000001785,1.02362636157e-16,8.302083849690098e-17,6.3136782047859e-17,0.0,,,,,0.19113054341037,-0.074953154278576,-0.25983760149906,,2.7400304247748863e-12,0.2138451290525779,53.061609,-27.734077,0.7839999794960022,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.06162,-27.734016,,,,,,,,,,,,,,,,,,,,,,26.34805679321289,,,,25.53253555297852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,58464.0,0.0226303522464725,22033459.0,53.06166398731921,-27.73411270364504,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033233.6-274751,M627,53.14031641776012,-27.79754820962096,0.7462303277725701,0.7315011863741004,51.54625775976064,-54.415141,223.56018,0,0,0,0,0,0,0,0,0,0,0,0,6.357142857142716,1.5137683079421e-16,1.4484977972286002e-16,2.3818468863259e-17,9.2348254346631e-18,,,,,0.37226733291693,0.60712054965646,0.27732667083073,,,0.2162768580641145,53.140267,-27.797507,0.612500011920929,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.140304,-27.797508,,,,,,,,,,,,,,,,,,,,,,26.85274887084961,,,,25.471599578857425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,23028.0,0.0093187962577454,1998947.0,53.14034697424481,-27.79760111602602,,,,,26.00760078430176,,,,,,,,,,,,,,,,,,,,-0.5360012054443359,,
2CXO J033226.2-274536,M476,53.10956634556578,-27.76014679161838,0.7257575419155107,0.7218943341885684,60.26788641054989,-54.436454,223.489624,0,0,0,0,0,0,0,0,0,0,0,0,7.024539064027782,3.3685524949552003e-16,3.0453043584071003e-16,0.0,0.0,,,,,0.85821361648969,0.99937539038101,0.99937539038101,,,0.2192872287676047,53.109562,-27.760086,0.6859999895095825,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.109552,-27.760038,,,,,,,,,,,,,,,,,,,,,,24.46209716796875,,,,22.83041763305664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,90288.0,0.0214418615220728,4197050.0,53.109589924349066,-27.76013322197171,,,25.752599716186523,24.57570075988769,22.93470001220703,,,,,,,,,,,,,1.1768989562988317,2.817899703979492,1.6410007476806605,,,,-0.1136035919189417,-0.1042823791503906,,
2CXO J033225.1-274219,M449,53.10485185438017,-27.70529161389061,0.7127479569753647,0.711786376640298,50.643417972090674,-54.432327,223.395306,1,1,0,1,0,0,0,0,0,0,0,1,41.041301565229176,4.4286557432577e-15,2.2409288474125e-15,9.468984608440502e-16,1.1516547882789e-15,,,,,-0.024984384759525,-0.29606495940037,-0.2735790131168,0.91307511478493,1.0,0.2247502518730095,53.1049,-27.705246,0.5,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.104853,-27.705206,,,,,,,,,,,,,,,,,,,,,,23.229883193969727,,,,22.331113815307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,60811.0,0.0374312860809454,21328460.0,53.10489554294076,-27.70530701338153,,,25.14299964904785,23.78254985809326,22.82559967041016,,,,,,,,,,,,,1.3604497909545898,2.317399978637692,0.956950187683102,,,,-0.5526666641235352,-0.4944858551025426,,
2CXO J033303.6-274518,M959,53.265140799154494,-27.75523176888448,0.7193511122031883,0.7174772810702432,66.82817018788705,-54.299606,223.516784,0,0,0,1,0,0,0,0,0,0,0,1,37.747657302830575,5.439879591606e-15,3.1633934857418007e-15,1.2183943998665001e-15,1.3869884811949e-15,,,,,0.022485946283573,-0.25858838226109,-0.27857589006871,0.97365926616767,1.0,0.2271590062226812,53.26516,-27.755171,0.5879999995231628,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033259.4-275649,M934,53.24777368566095,-27.947160330094604,0.7272659048588598,0.7232017801689458,164.70868332068196,-54.343262,223.838312,0,0,0,0,0,0,0,0,0,0,0,1,5.081081081081301,1.528008615924e-15,1.5144019382668e-15,5.153520015869601e-16,1.4201534498011002e-16,,,,,0.22485946283573,0.27607745159275,0.038725796377264,0.60505860334313,0.991253574865994,0.2272139477600744,53.247823,-27.947206,1.8865000009536743,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J033210.9-274343,M207,53.04549707179973,-27.728738443051967,0.7382757243572409,0.7335645860019946,47.951781325885634,-54.487804,223.421564,0,0,0,0,0,0,0,0,0,0,0,1,9.242469902147215,5.590108376332701e-16,4.3724882840559005e-16,1.5907143006161002e-16,0.0,,,,,0.21986258588382,0.34853216739538,0.13491567770144,0.57667805234127,0.27037660635643,0.2305757338856102,53.045507,-27.728675,0.6859999895095825,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.045456,-27.728616,,,,,,,,,,,,,,,,,,,,,,23.34933090209961,,,,21.8684139251709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,101746.0,0.0222964492001363,63422038.0,53.04549926567823,-27.72871274117672,,,25.97520065307617,23.73425006866455,22.3710994720459,,,,,,,,,,,,,2.240950584411617,3.60410118103027,1.3631505966186523,,,,-0.3849191665649414,-0.502685546875,,
2CXO J033231.4-274623,M587,53.13114152810874,-27.773181585610367,0.7831801903823291,0.7366873201323603,21.703734991607465,-54.419529,223.516691,0,0,0,0,0,0,0,0,0,0,0,0,8.024057102856874,2.2254542289475e-16,1.8464549572913e-16,3.1547833272056e-17,2.9210712009134e-17,,,,,0.32354778263585,-0.012492192379763,-0.33603997501562,,0.0,0.2318347216446651,53.13113,-27.773118,0.6369999647140503,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.131082,-27.773095,,,,,,,,,,,,,,,,,,,,,,23.544755935668945,,,,23.00579261779785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,50207.0,0.0226040962198748,13014038.0,53.13111750173282,-27.77318769989699,,,,23.66779136657715,23.086589813232425,,,,,,,,,,,,,,,0.581201553344723,,,,-0.1230354309082031,-0.0807971954345738,,
2CXO J033213.8-274249,M249,53.05777840043038,-27.713687978267693,0.7399181745547189,0.7302150693366104,37.087317261628925,-54.474792,223.398768,0,0,0,0,0,0,0,0,0,0,0,0,19.781043420212185,2.1134487324912e-15,2.3591159789869e-15,5.0335059700565e-17,0.0,,,,,0.89693941286696,0.94440974391006,0.17738913179263,0.64215427324942,0.999990523930535,0.2331502350538398,53.057811,-27.71363,0.612500011920929,AGN,,https://ui.adsabs.harvard.edu/abs/2017ApJS..228....2L/abstract,CDFS,main,53.057748,-27.713578,,,,,,,,,,,,,,,,,,,,,,22.95150184631348,,,,21.445537567138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,,,,,,,,,,,,"12060,12061,12062",,,,"12060,12061,12062",,,,,,,,,,,,,,,72756.0,0.0427961027021704,63796688.0,53.05777691421957,-27.713666878963423,,,,22.50220012664795,21.23915004730225,,,,,,,,,,,,,,,1.2630500793456996,,,,0.4493017196655309,0.2063875198364222,,
